"congress","icpsr","st_code","cd","st_name","party_code","mc_name","dim_1","dim_2","dim_1_se","dim_2_se","dim_1_2_corr,","log_lik","num_votes","num_class_err","geo_mean_prob","year1"
89,10723,62,3,"COLORAD",100,"EVANS",-0.29,0.143,0.0504,0.076,-0.4231,-36.38101,228,13,0.853,1965
89,275,62,4,"COLORAD",100,"ASPINALL",-0.261,0.599,0.0163,0.0783,-0.4964,-44.19954,241,18,0.832,1965
89,2295,1,1,"CONNECT",100,"DADDARIO",-0.356,-0.145,0.0804,0.0427,-0.1751,-37.84754,268,13,0.868,1965
89,10627,1,2,"CONNECT",100,"ST. ONGE",-0.406,0.04,0.0782,0.0611,-0.5295,-33.80625,278,10,0.885,1965
89,3553,1,3,"CONNECT",100,"GIAIMO",-0.281,0.106,0.0651,0.0625,-0.1033,-64.66578,275,26,0.79,1965
89,4824,1,4,"CONNECT",100,"IRWIN",-0.303,-0.245,0.0869,0.0578,-0.0264,-56.87454,275,27,0.813,1965
89,6586,1,5,"CONNECT",100,"MONAGAN",-0.209,-0.019,0.0452,0.0499,0.0134,-85.38474,284,38,0.74,1965
89,10590,1,6,"CONNECT",100,"GRABOWSKI",-0.332,-0.079,0.0881,0.0842,0.0198,-47.96136,275,17,0.84,1965
89,6224,11,1,"DELAWAR",100,"MCDOWELL",-0.387,0.155,0.0825,0.0996,-0.3886,-39.09847,266,15,0.863,1965
89,8507,43,1,"FLORIDA",100,"SIKES",-0.064,0.876,0.0407,0.0934,-0.1723,-93.69092,291,40,0.725,1965
89,633,43,2,"FLORIDA",100,"BENNETT",-0.056,0.442,0.021,0.0184,-0.1688,-132.22694,305,70,0.648,1965
89,7333,43,3,"FLORIDA",100,"PEPPER",-0.419,0.429,0.0347,0.1079,-0.4718,-25.18761,285,7,0.915,1965
89,3078,43,4,"FLORIDA",100,"FASCELL",-0.326,0.297,0.0474,0.0511,-0.3203,-36.6626,301,11,0.885,1965
89,4354,43,5,"FLORIDA",100,"HERLONG",0.03,0.606,0.0538,0.0593,-0.0394,-86.42962,256,47,0.713,1965
89,8032,43,6,"FLORIDA",100,"ROGERS  P.",-0.051,0.372,0.0186,0.0357,-0.2679,-111.82318,293,54,0.683,1965
89,3929,43,7,"FLORIDA",100,"HALEY",0.123,0.622,0.0622,0.058,0.1425,-85.50006,285,37,0.741,1965
89,6084,43,8,"FLORIDA",100,"MATTHEWS",-0.108,0.919,0.048,0.0996,-0.3525,-96.28682,256,46,0.687,1965
89,10587,43,9,"FLORIDA",100,"FUQUA",-0.041,0.726,0.0594,0.0974,-0.2069,-80.96848,243,43,0.717,1965
89,10588,43,10,"FLORIDA",100,"GIBBONS",-0.144,0.165,0.0145,0.047,-0.2478,-88.75559,289,36,0.736,1965
89,10593,43,11,"FLORIDA",200,"GURNEY",0.298,0.119,0.0789,0.0669,-0.1333,-61.41729,281,25,0.804,1965
89,2143,43,12,"FLORIDA",200,"CRAMER",0.221,0.015,0.0499,0.0454,-0.2305,-65.28316,288,31,0.797,1965
89,10522,44,1,"GEORGIA",100,"HAGAN",-0.002,0.993,0.0679,0.0997,-0.0582,-64.96899,227,34,0.751,1965
89,10759,44,2,"GEORGIA",100,"O'NEAL",0.116,0.993,0.0974,0.1527,-0.0153,-89.16606,285,40,0.731,1965
89,10709,44,3,"GEORGIA",200,"CALLAWAY",0.355,0.455,0.0994,0.2135,0.6874,-49.92381,223,25,0.799,1965
89,10753,44,4,"GEORGIA",100,"MACKAY",-0.259,0.471,0.0486,0.129,-0.5417,-56.51181,250,22,0.798,1965
89,10636,44,5,"GEORGIA",100,"WELTNER",-0.159,0.203,0.0298,0.0683,-0.1725,-104.75317,255,39,0.663,1965
89,3242,44,6,"GEORGIA",100,"FLYNT",0.074,0.994,0.0664,0.1236,0.0606,-75.9529,213,43,0.7,1965
89,10512,44,7,"GEORGIA",100,"DAVIS  J.",-0.114,0.933,0.0459,0.0889,-0.4471,-106.99751,246,52,0.647,1965
89,10632,44,8,"GEORGIA",100,"TUTEN",-0.122,0.992,0.0534,0.1306,-0.2625,-83.90879,272,40,0.735,1965
89,5436,44,9,"GEORGIA",100,"LANDRUM",-0.064,0.985,0.0515,0.115,-0.2488,-87.44368,206,47,0.654,1965
89,10563,44,10,"GEORGIA",100,"STEPHENS",-0.112,0.898,0.0565,0.0877,-0.3655,-80.49895,233,36,0.708,1965
89,10637,63,1,"IDAHO",100,"WHITE  C.I.",-0.273,0.506,0.0401,0.0877,-0.5033,-70.6217,233,28,0.739,1965
89,10734,63,2,"IDAHO",200,"HANSEN  G.",0.362,0.04,0.0919,0.1021,-0.0852,-68.32506,270,28,0.776,1965
89,2433,21,1,"ILLINOI",100,"DAWSON",-0.492,0.238,0.0602,0.097,-0.4161,-17.25149,248,5,0.933,1965
89,7041,21,2,"ILLINOI",100,"O'HARA  B.",-0.492,-0.033,0.0698,0.0637,-0.301,-32.67495,285,14,0.892,1965
89,6816,21,3,"ILLINOI",100,"MURPHY  W.",-0.4,0.31,0.0546,0.0895,-0.4187,-28.08313,300,10,0.911,1965
89,2525,21,4,"ILLINOI",200,"DERWINSKI",0.271,-0.349,0.038,0.0413,-0.2094,-97.33937,269,40,0.696,1965
89,5326,21,5,"ILLINOI",100,"KLUCZYNSKI",-0.352,0.33,0.0512,0.0714,-0.463,-27.6569,247,10,0.894,1965
89,10765,21,6,"ILLINOI",100,"RONAN",-0.506,0.213,0.0609,0.1533,-0.4245,-20.7188,283,7,0.929,1965
89,10703,21,7,"ILLINOI",100,"ANNUNZIO",-0.47,0.435,0.0331,0.1505,-0.4515,-28.74601,296,12,0.907,1965
89,8080,21,8,"ILLINOI",100,"ROSTENKOWSK",-0.384,0.318,0.0455,0.0708,-0.3757,-35.28145,271,12,0.878,1965
89,10421,21,9,"ILLINOI",100,"YATES",-0.444,-0.456,0.0899,0.0373,0.2385,-56.41927,282,26,0.819,1965
89,1941,21,10,"ILLINOI",200,"COLLIER",0.326,-0.354,0.0415,0.0304,-0.3961,-76.95763,279,30,0.759,1965
89,7642,21,11,"ILLINOI",100,"PUCINSKI",-0.254,0.107,0.0602,0.0573,-0.159,-72.59306,273,29,0.767,1965
89,10606,21,12,"ILLINOI",200,"MCCLORY",0.223,-0.62,0.0201,0.0439,-0.2586,-100.23383,266,53,0.686,1965
89,10622,21,13,"ILLINOI",200,"RUMSFELD",0.305,-0.952,0.0434,0.1151,-0.4565,-105.23294,285,48,0.691,1965
89,10722,21,14,"ILLINOI",200,"ERLENBORN",0.254,-0.705,0.0367,0.067,-0.3346,-95.38396,281,47,0.712,1965
89,10617,21,15,"ILLINOI",200,"REID  C.",0.348,-0.271,0.0552,0.0549,-0.2636,-46.33507,297,18,0.856,1965
89,10501,21,16,"ILLINOI",200,"ANDERSON  J",0.209,-0.602,0.0195,0.0468,-0.4186,-75.31191,248,31,0.738,1965
89,226,21,17,"ILLINOI",200,"ARENDS",0.258,-0.331,0.0266,0.0256,-0.2916,-65.47794,287,27,0.796,1965
89,6455,21,18,"ILLINOI",200,"MICHEL",0.298,-0.237,0.0538,0.0356,-0.3494,-87.15051,260,34,0.715,1965
89,10769,21,19,"ILLINOI",100,"SCHISLER",-0.199,0.035,0.0631,0.1529,0.6271,-73.15896,265,34,0.759,1965
89,10517,21,20,"ILLINOI",200,"FINDLEY",0.26,-0.637,0.0165,0.0529,-0.3417,-88.75442,274,40,0.723,1965
89,3769,21,21,"ILLINOI",100,"GRAY",-0.322,0.498,0.0339,0.0761,-0.5125,-41.13948,272,16,0.86,1965
89,8814,21,22,"ILLINOI",200,"SPRINGER",0.165,-0.3,0.0119,0.0358,-0.3343,-80.5943,281,33,0.751,1965
89,8474,21,23,"ILLINOI",100,"SHIPLEY",-0.225,0.491,0.0168,0.0659,-0.4702,-123.29718,255,57,0.617,1965
89,7610,21,24,"ILLINOI",100,"PRICE",-0.417,0.441,0.0464,0.0842,-0.379,-24.74324,301,6,0.921,1965
89,5900,22,1,"INDIANA",100,"MADDEN",-0.396,0.098,0.0666,0.0494,-0.2772,-27.40156,278,7,0.906,1965
89,3963,22,2,"INDIANA",200,"HALLECK",0.19,-0.413,0.0209,0.045,-0.267,-62.50488,235,30,0.766,1965
89,948,22,3,"INDIANA",100,"BRADEMAS",-0.456,0.002,0.0674,0.0662,-0.0268,-33.86063,287,13,0.889,1965
89,18,22,4,"INDIANA",200,"ADAIR",0.215,-0.136,0.038,0.0438,-0.2824,-62.87261,264,27,0.788,1965
89,8084,22,5,"INDIANA",100,"ROUSH",-0.211,0.17,0.033,0.0475,-0.2319,-109.12997,286,50,0.683,1965
89,10552,22,6,"INDIANA",200,"ROUDEBUSH",0.286,-0.04,0.057,0.0517,-0.3375,-57.2226,251,27,0.796,1965
89,986,22,7,"INDIANA",200,"BRAY",0.23,0.016,0.0421,0.0229,-0.1519,-63.55053,265,33,0.787,1965
89,2517,22,8,"INDIANA",100,"DENTON",-0.356,0.326,0.0656,0.0952,-0.2143,-33.74447,269,14,0.882,1965
89,10732,22,9,"INDIANA",100,"HAMILTON",-0.183,-0.235,0.034,0.0301,0.0165,-100.28088,295,48,0.712,1965
89,4165,22,10,"INDIANA",200,"HARVEY  R.",0.288,-0.095,0.0581,0.0716,-0.1906,-40.16822,203,17,0.82,1965
89,10742,22,11,"INDIANA",100,"JACOBS",-0.084,-0.854,0.0682,0.1205,-0.1848,-121.4339,269,63,0.637,1965
89,10770,31,1,"IOWA",100,"SCHMIDHAUSE",-0.211,-0.27,0.0588,0.1342,0.6581,-91.01871,279,43,0.722,1965
89,10715,31,2,"IOWA",100,"CULVER",-0.317,-0.101,0.0766,0.0637,-0.2362,-72.55711,255,26,0.752,1965
89,3853,31,3,"IOWA",200,"GROSS",0.963,0.185,0.2602,0.1655,0.2211,-47.29753,269,18,0.839,1965
89,10704,31,4,"IOWA",100,"BANDSTRA",-0.376,0.637,0.0649,0.1319,0.0902,-66.20799,270,26,0.783,1965
89,8672,31,5,"IOWA",100,"SMITH  N.",-0.288,0.196,0.044,0.0404,-0.4185,-61.40523,280,22,0.803,1965
89,10730,31,6,"IOWA",100,"GREIGG",-0.266,0.366,0.0767,0.1317,0.0454,-63.2906,269,29,0.79,1965
89,10735,31,7,"IOWA",100,"HANSEN  J.",-0.323,0.444,0.1054,0.14,0.3546,-50.47274,262,21,0.825,1965
89,10513,32,1,"KANSAS",200,"DOLE",0.306,-0.053,0.0743,0.074,-0.3658,-66.29041,303,28,0.803,1965
89,10758,32,2,"KANSAS",200,"MIZE",0.153,-0.079,0.0525,0.1019,-0.4559,-84.16758,278,38,0.739,1965
89,10516,32,3,"KANSAS",200,"ELLSWORTH",0.121,-0.452,0.0315,0.0814,-0.1274,-108.25195,247,53,0.645,1965
89,10559,32,4,"KANSAS",200,"SHRIVER",0.153,-0.15,0.0234,0.0487,-0.2106,-79.98937,288,35,0.757,1965
89,10625,32,5,"KANSAS",200,"SKUBITZ",0.203,-0.003,0.0467,0.0604,-0.1124,-81.52779,284,33,0.75,1965
89,9056,51,1,"KENTUCK",100,"STUBBLEFIEL",-0.192,0.767,0.0215,0.0855,-0.6155,-80.73392,299,30,0.763,1965
89,6845,51,2,"KENTUCK",100,"NATCHER",-0.217,0.591,0.0119,0.0615,-0.5671,-120.29096,305,55,0.674,1965
89,10724,51,3,"KENTUCK",100,"FARNSLEY",-0.426,0.44,0.0805,0.1487,-0.4263,-24.30687,234,9,0.901,1965
89,1682,51,4,"KENTUCK",100,"CHELF",-0.147,0.612,0.0221,0.0635,-0.4028,-108.99727,267,56,0.665,1965
89,10710,51,5,"KENTUCK",200,"CARTER",0.104,0.123,0.0361,0.0588,-0.2894,-109.25655,257,51,0.654,1965
89,9882,51,6,"KENTUCK",100,"WATTS",-0.151,0.644,0.0176,0.0635,-0.4012,-86.51474,265,34,0.721,1965
89,7343,51,7,"KENTUCK",100,"PERKINS",-0.321,0.394,0.0418,0.0582,-0.5136,-37.18209,305,10,0.885,1965
89,4275,45,1,"LOUISIA",100,"HEBERT",-0.015,0.818,0.0475,0.0934,-0.2108,-71.70315,202,34,0.701,1965
89,824,45,2,"LOUISIA",100,"BOGGS",-0.348,0.56,0.0257,0.0868,-0.5903,-31.23108,282,10,0.895,1965
89,10201,45,3,"LOUISIA",100,"WILLIS",-0.19,1.008,0.0473,0.1104,-0.4181,-35.20564,157,7,0.799,1965
89,10567,45,4,"LOUISIA",100,"WAGGONNER",0.107,0.902,0.0744,0.1008,0.0376,-74.99261,291,43,0.773,1965
89,7228,45,5,"LOUISIA",100,"PASSMAN",-0.004,0.887,0.0544,0.1005,-0.1774,-126.74766,277,61,0.633,1965
89,6721,45,6,"LOUISIA",100,"MORRISON",-0.352,0.862,0.0389,0.0895,-0.5698,-34.74171,228,13,0.859,1965
89,9339,45,7,"LOUISIA",100,"THOMPSON  T",-0.187,0.854,0.0335,0.1165,-0.331,-22.97249,57,10,0.668,1965
89,10787,45,7,"LOUISIA",100,"EDWARDS",-0.159,0.913,0.0573,0.1513,-0.5253,-33.09481,97,17,0.711,1965
89,10746,45,8,"LOUISIA",100,"LONG  S.",0.05,0.983,0.0845,0.1362,-0.1031,-74.61295,248,34,0.74,1965
89,10565,2,1,"MAINE",200,"TUPPER",-0.056,-0.497,0.0623,0.0736,0.2005,-89.03217,241,46,0.691,1965
89,10736,2,2,"MAINE",100,"HATHAWAY",-0.465,0.16,0.0533,0.1408,-0.6132,-47.4958,300,20,0.854,1965
89,10610,52,1,"MARYLAN",200,"MORTON",0.177,-0.447,0.0186,0.0569,-0.4609,-99.49954,253,48,0.675,1965
89,10601,52,2,"MARYLAN",100,"LONG  C.",-0.267,0.084,0.0391,0.0565,-0.3175,-71.82732,283,27,0.776,1965
89,3480,52,3,"MARYLAN",100,"GARMATZ",-0.3,0.411,0.0299,0.0703,-0.5252,-47.36967,277,17,0.843,1965
89,3054,52,4,"MARYLAN",100,"FALLON",-0.202,0.13,0.051,0.0449,-0.2066,-61.72623,264,21,0.792,1965
89,10752,52,5,"MARYLAN",100,"MACHEN",-0.289,0.375,0.0444,0.0902,-0.3938,-58.67913,292,23,0.818,1965
89,10535,52,6,"MARYLAN",200,"MATHIAS",-0.033,-0.792,0.0699,0.0692,-0.045,-100.21702,236,48,0.654,1965
89,3374,52,7,"MARYLAN",100,"FRIEDEL",-0.375,0.178,0.0593,0.055,-0.3834,-33.04911,284,12,0.89,1965
89,2009,3,1,"MASSACH",200,"CONTE",-0.047,-0.674,0.0534,0.0518,0.0169,-100.73367,293,52,0.709,1965
89,830,3,2,"MASSACH",100,"BOLAND",-0.294,-0.11,0.0605,0.0256,0.0249,-44.99344,273,17,0.848,1965
89,7408,3,3,"MASSACH",100,"PHILBIN",-0.291,0.048,0.0638,0.0382,-0.3465,-38.46872,282,11,0.872,1965
89,2660,3,4,"MASSACH",100,"DONOHUE",-0.31,-0.017,0.0534,0.0401,-0.2019,-33.04473,283,10,0.89,1965
89,10538,3,5,"MASSACH",200,"MORSE",-0.02,-0.92,0.0741,0.0651,0.1848,-80.29607,257,38,0.732,1965
89,518,3,6,"MASSACH",200,"BATES",0.131,-0.594,0.0401,0.0486,-0.4117,-87.92078,290,38,0.738,1965
89,5873,3,7,"MASSACH",100,"MACDONALD",-0.292,-0.093,0.0664,0.0408,-0.0571,-88.87411,246,30,0.697,1965
89,7081,3,8,"MASSACH",100,"O'NEILL",-0.395,0.155,0.0593,0.0629,-0.2359,-46.39701,273,15,0.844,1965
89,6033,3,10,"MASSACH",200,"MARTIN  J.W",0.018,-0.404,0.0505,0.0797,-0.0372,-79.57772,171,34,0.628,1965
89,1265,3,11,"MASSACH",100,"BURKE",-0.379,0.179,0.0606,0.0581,-0.1547,-44.05682,304,15,0.865,1965
89,5131,3,12,"MASSACH",200,"KEITH",0.111,-0.505,0.0236,0.0377,-0.0896,-90.08441,269,44,0.715,1965
89,10713,23,1,"MICHIGA",100,"CONYERS",-0.698,-0.717,0.0314,0.0942,0.0427,-30.64535,226,14,0.873,1965
89,10779,23,2,"MICHIGA",100,"VIVIAN",-0.384,-0.727,0.1199,0.2086,-0.19,-61.69423,281,30,0.803,1965
89,10776,23,3,"MICHIGA",100,"TODD",-0.249,-0.25,0.0732,0.1243,0.1004,-104.61171,242,41,0.649,1965
89,10597,23,4,"MICHIGA",200,"HUTCHINSON",0.405,-0.286,0.0517,0.0874,-0.2487,-57.77579,298,27,0.824,1965
89,3268,23,5,"MICHIGA",200,"FORD  G.",0.245,-0.57,0.0128,0.031,-0.4329,-82.61765,265,45,0.732,1965
89,1620,23,6,"MICHIGA",200,"CHAMBERLAIN",0.211,-0.313,0.0189,0.0321,-0.3305,-65.93105,286,29,0.794,1965
89,10754,23,7,"MICHIGA",100,"MACKIE",-0.329,-0.05,0.0933,0.1489,-0.3202,-88.07091,258,31,0.711,1965
89,10526,23,8,"MICHIGA",200,"HARVEY  J.",0.163,-0.509,0.0165,0.0412,-0.1575,-91.195,267,42,0.711,1965
89,3824,23,9,"MICHIGA",200,"GRIFFIN",0.173,-0.657,0.0341,0.095,-0.403,-51.72747,163,23,0.728,1965
89,1610,23,10,"MICHIGA",200,"CEDERBERG",0.228,-0.251,0.0308,0.0376,-0.3847,-58.63803,281,25,0.812,1965
89,10711,23,11,"MICHIGA",100,"CLEVENGER",-0.442,-0.044,0.1183,0.1039,-0.0892,-30.43882,265,12,0.891,1965
89,7043,23,12,"MICHIGA",100,"O'HARA  J.",-0.425,0.183,0.0612,0.0646,-0.2557,-71.76757,295,32,0.784,1965
89,2594,23,13,"MICHIGA",100,"DIGGS",-0.528,-0.013,0.0618,0.0656,0.0476,-39.79223,226,17,0.839,1965
89,10540,23,14,"MICHIGA",100,"NEDZI",-0.417,-0.044,0.0757,0.043,-0.0662,-61.33038,293,30,0.811,1965
89,10727,23,15,"MICHIGA",100,"FORD  W.",-0.489,0.166,0.05,0.1284,-0.34,-33.29875,284,12,0.889,1965
89,2605,23,16,"MICHIGA",100,"DINGELL",-0.436,0.367,0.0533,0.0811,-0.3843,-73.16503,287,25,0.775,1965
89,3830,23,17,"MICHIGA",100,"GRIFFITHS",-0.313,0.172,0.0521,0.052,-0.3603,-61.96938,265,26,0.791,1965
89,1087,23,18,"MICHIGA",200,"BROOMFIELD",0.118,-0.453,0.0149,0.0279,-0.2649,-91.3103,284,36,0.725,1965
89,10725,23,19,"MICHIGA",100,"FARNUM",-0.354,-0.039,0.0818,0.1025,-0.17,-39.10249,252,18,0.856,1965
89,7671,33,1,"MINNESO",200,"QUIE",0.134,-0.48,0.0182,0.0423,-0.3162,-88.78785,290,38,0.736,1965
89,6860,33,2,"MINNESO",200,"NELSEN",0.23,-0.371,0.0201,0.0375,-0.3342,-81.94321,279,35,0.745,1965
89,10533,33,3,"MINNESO",200,"MACGREGOR",0.218,-0.76,0.043,0.0661,-0.423,-79.96278,265,37,0.74,1965
89,5098,33,4,"MINNESO",100,"KARTH",-0.369,0.044,0.0804,0.0551,-0.202,-58.90384,285,26,0.813,1965
89,10585,33,5,"MINNESO",100,"FRASER",-0.509,-0.358,0.0864,0.0472,-0.0282,-31.01321,278,9,0.894,1965
89,10612,33,6,"MINNESO",100,"OLSON",-0.327,0.401,0.0554,0.1193,-0.4651,-72.52515,269,29,0.764,1965
89,5451,33,7,"MINNESO",200,"LANGEN",0.284,-0.16,0.0457,0.0359,-0.334,-59.52982,299,27,0.819,1965
89,789,33,8,"MINNESO",100,"BLATNIK",-0.435,0.225,0.0552,0.0755,-0.3035,-25.74006,246,8,0.901,1965
89,13,46,1,"MISSISS",100,"ABERNETHY",0.183,0.982,0.073,0.1277,0.2394,-60.94769,259,23,0.79,1965
89,10075,46,2,"MISSISS",100,"WHITTEN",-0.091,0.99,0.0569,0.1126,-0.1964,-142.01411,263,79,0.583,1965
89,10162,46,3,"MISSISS",100,"WILLIAMS",0.279,0.974,0.0977,0.162,0.1531,-46.13618,238,15,0.824,1965
89,10781,46,4,"MISSISS",200,"WALKER  P.",0.606,0.796,0.0731,0.2341,-0.4112,-20.62601,230,10,0.914,1965
89,1952,46,5,"MISSISS",100,"COLMER",0.192,0.983,0.0784,0.1405,0.1869,-53.74614,219,23,0.782,1965
89,5097,34,1,"MISSOUR",100,"KARSTEN",-0.444,0.19,0.0646,0.0811,-0.2285,-24.07185,303,7,0.924,1965
89,2275,34,2,"MISSOUR",200,"CURTIS",0.596,-1.053,0.083,0.2216,-0.5181,-95.05853,281,44,0.713,1965
89,9072,34,3,"MISSOUR",100,"SULLIVAN",-0.338,0.32,0.0467,0.0666,-0.3852,-45.79158,266,20,0.842,1965
89,7717,34,4,"MISSOUR",100,"RANDALL",-0.141,0.54,0.0156,0.0591,-0.4093,-132.31377,279,74,0.622,1965
89,835,34,5,"MISSOUR",100,"BOLLING",-0.485,0.271,0.0547,0.0932,-0.2192,-40.85165,198,14,0.814,1965
89,4724,34,6,"MISSOUR",100,"HULL",-0.041,0.744,0.0409,0.0748,-0.195,-91.61082,283,41,0.723,1965
89,10523,34,7,"MISSOUR",200,"HALL",0.698,0.017,0.0357,0.1244,-0.0952,-60.03212,288,20,0.812,1965
89,10528,34,8,"MISSOUR",100,"ICHORD",-0.056,0.611,0.037,0.062,-0.2309,-130.8688,283,64,0.63,1965
89,10740,34,9,"MISSOUR",100,"HUNGATE",-0.215,0.429,0.0228,0.0744,-0.4286,-93.2684,268,34,0.706,1965
89,5056,34,10,"MISSOUR",100,"JONES  P.",0.027,0.785,0.064,0.0799,-0.1048,-98.02094,234,52,0.658,1965
89,10543,64,1,"MONTANA",100,"OLSEN",-0.459,0.548,0.0404,0.1585,-0.3094,-74.14629,260,23,0.752,1965
89,10503,64,2,"MONTANA",200,"BATTIN",0.224,-0.024,0.0642,0.086,-0.4245,-68.52534,282,31,0.784,1965
89,10708,35,1,"NEBRASK",100,"CALLON",-0.256,0.512,0.0917,0.1758,0.3203,-66.14257,296,29,0.8,1965
89,2255,35,2,"NEBRASK",200,"CUNNINGHAM",0.182,-0.221,0.0259,0.04,-0.3308,-98.40891,283,45,0.706,1965
89,10534,35,3,"NEBRASK",200,"MARTIN  D.",0.299,0.106,0.0689,0.0472,-0.0288,-70.99549,261,32,0.762,1965
89,433,65,1,"NEVADA",100,"BARING",0.051,0.582,0.038,0.0589,0.0839,-64.08147,187,28,0.71,1965
89,10741,4,1,"NEW HAM",100,"HUOT",-0.304,-0.111,0.1093,0.1099,0.0859,-38.57643,260,15,0.862,1965
89,10581,4,2,"NEW HAM",200,"CLEVELAND",0.15,-0.531,0.0248,0.0442,-0.2432,-106.36189,299,45,0.701,1965
89,1393,12,1,"NEW JER",200,"CAHILL",0.049,-0.78,0.0699,0.066,-0.2039,-72.64799,257,31,0.754,1965
89,10750,12,2,"NEW JER",100,"MCGRATH",-0.384,0.02,0.1002,0.1444,-0.3087,-34.52289,297,11,0.89,1965
89,10739,12,3,"NEW JER",100,"HOWARD",-0.401,0,0.0549,0.0918,-0.3822,-23.23033,266,9,0.916,1965
89,9322,12,4,"NEW JER",100,"THOMPSON  F",-0.515,-0.086,0.0639,0.0519,-0.0326,-19.56169,236,9,0.92,1965
89,3364,12,5,"NEW JER",200,"FRELINGHUYS",0.135,-0.611,0.0297,0.0317,-0.299,-103.66716,241,42,0.65,1965
89,2804,12,6,"NEW JER",200,"DWYER",0.023,-0.666,0.052,0.04,-0.1676,-70.82498,283,28,0.779,1965
89,10091,12,7,"NEW JER",200,"WIDNALL",0.076,-0.463,0.0212,0.0254,-0.1292,-71.29621,278,26,0.774,1965
89,10529,12,8,"NEW JER",100,"JOELSON",-0.288,-0.257,0.074,0.0422,-0.0409,-69.24545,297,24,0.792,1965
89,10737,12,9,"NEW JER",100,"HELSTOSKI",-0.533,-0.336,0.0749,0.0718,-0.1484,-23.79963,257,8,0.912,1965
89,8010,12,10,"NEW JER",100,"RODINO",-0.415,-0.159,0.0774,0.0267,0.0821,-26.58921,285,12,0.911,1965
89,10609,12,11,"NEW JER",100,"MINISH",-0.314,-0.04,0.0549,0.0554,-0.1743,-41.55434,294,19,0.868,1965
89,10745,12,12,"NEW JER",100,"KREBS",-0.392,-0.296,0.0723,0.1093,-0.3888,-44.42206,285,22,0.856,1965
89,3433,12,13,"NEW JER",100,"GALLAGHER",-0.437,0.001,0.0676,0.0528,-0.3329,-24.84112,244,10,0.903,1965
89,2329,12,14,"NEW JER",100,"DANIELS",-0.371,0.143,0.0664,0.0601,-0.25,-29.8409,289,10,0.902,1965
89,10613,12,15,"NEW JER",100,"PATTEN",-0.376,0.204,0.053,0.0641,-0.3565,-56.86562,305,23,0.83,1965
89,10545,13,1,"NEW YOR",100,"PIKE",-0.144,-0.171,0.0452,0.0392,0.1294,-118.07729,302,49,0.676,1965
89,10592,13,2,"NEW YOR",200,"GROVER",0.187,-0.47,0.0168,0.0508,-0.3253,-105.27079,296,45,0.701,1965
89,10784,13,3,"NEW YOR",100,"WOLFF",-0.244,-0.393,0.0743,0.0491,-0.2144,-96.37342,274,41,0.703,1965
89,10638,13,4,"NEW YOR",200,"WYDLER",0.165,-0.749,0.0343,0.0601,-0.2055,-106.16492,289,51,0.693,1965
89,10775,13,5,"NEW YOR",100,"TENZER",-0.391,-0.074,0.0844,0.0647,-0.3647,-39.24773,292,14,0.874,1965
89,3967,13,6,"NEW YOR",200,"HALPERN",-0.125,-0.737,0.07,0.0547,0.1732,-62.90811,268,26,0.791,1965
89,10500,13,7,"NEW YOR",100,"ADDABBO",-0.307,-0.09,0.0668,0.0392,-0.2031,-67.19045,281,27,0.787,1965
89,10551,13,8,"NEW YOR",100,"ROSENTHAL",-0.624,-0.418,0.0498,0.0435,0.0856,-36.2251,296,14,0.885,1965
89,2476,13,9,"NEW YOR",100,"DELANEY",-0.281,0.263,0.0405,0.0455,-0.3594,-41.66975,280,15,0.862,1965
89,1611,13,10,"NEW YOR",100,"CELLER",-0.462,0.034,0.0963,0.0305,-0.2736,-29.47258,223,11,0.876,1965
89,5199,13,11,"NEW YOR",100,"KEOGH",-0.433,0.329,0.0676,0.1192,-0.1717,-28.36346,244,11,0.89,1965
89,5148,13,12,"NEW YOR",100,"KELLY",-0.32,0.212,0.0479,0.0706,-0.3852,-49.3392,249,17,0.82,1965
89,6792,13,13,"NEW YOR",100,"MULTER",-0.5,0.126,0.0706,0.0837,-0.2598,-31.41547,274,11,0.892,1965
89,8049,13,14,"NEW YOR",100,"ROONEY  J.",-0.324,0.266,0.0476,0.0542,-0.5766,-50.70251,270,13,0.829,1965
89,10508,13,15,"NEW YOR",100,"CAREY",-0.342,-0.193,0.0765,0.0409,0.0667,-70.70716,253,25,0.756,1965
89,10611,13,16,"NEW YOR",100,"MURPHY  J.",-0.392,0.445,0.0382,0.1007,-0.3357,-31.78276,275,9,0.891,1965
89,5678,13,17,"NEW YOR",200,"LINDSAY",-0.072,-0.997,0.0994,0.1653,-0.0356,-24.34752,83,14,0.746,1965
89,10789,13,17,"NEW YOR",200,"KUPFERMAN",-0.136,-0.991,0.0862,0.1939,-0.1371,-42.11454,117,17,0.698,1965
89,7568,13,18,"NEW YOR",100,"POWELL",-0.577,-0.366,0.0644,0.0897,0.0061,-22.99907,219,5,0.9,1965
89,3056,13,19,"NEW YOR",100,"FARBSTEIN",-0.57,-0.381,0.0679,0.0453,-0.0647,-27.89338,276,8,0.904,1965
89,10555,13,20,"NEW YOR",100,"RYAN",-0.65,-0.712,0.0485,0.2134,0.2169,-46.79474,262,18,0.836,1965
89,10768,13,21,"NEW YOR",100,"SCHEUER",-0.545,-0.329,0.0813,0.0925,-0.1855,-33.3871,283,11,0.889,1965
89,3575,13,22,"NEW YOR",100,"GILBERT",-0.493,-0.296,0.0742,0.0547,-0.1749,-35.06028,293,16,0.887,1965
