"프레임.인덱스","차량.ID","위도","경도","East..TM.좌표.","North..TM.좌표.","차선","차선변경여부"
3185,"127",36.45767104,127.2813749,225222.4607,428866.0813,3,0
3186,"127",36.45765784,127.2813879,225223.6033,428864.6594,3,0
3187,"127",36.45764467,127.281401,225224.774,428863.2016,3,0
3188,"127",36.45763153,127.281414,225225.9436,428861.7456,3,0
3189,"127",36.45761839,127.2814269,225227.077,428860.3333,3,0
3190,"127",36.4576064,127.2814387,225228.1803,428858.9554,3,0
3191,"127",36.45759419,127.2814507,225229.2484,428857.6187,3,0
3192,"127",36.45758217,127.2814625,225230.3203,428856.2721,3,0
3193,"127",36.45756991,127.2814745,225231.3538,428854.97,3,0
3194,"127",36.45755891,127.2814852,225232.3846,428853.6679,3,0
3195,"127",36.45754688,127.2814969,225233.4151,428852.3637,3,0
3196,"127",36.45753457,127.2815088,225234.476,428851.0208,3,0
3197,"127",36.45752252,127.2815206,225235.5424,428849.6689,3,0
3198,"127",36.45751025,127.2815325,225236.6003,428848.3255,3,0
3199,"127",36.45749817,127.2815441,225237.6919,428846.9346,3,0
3200,"127",36.45748484,127.281557,225238.7477,428845.5861,3,0
3201,"127",36.45747371,127.2815677,225239.8085,428844.2288,3,0
3202,"127",36.45746139,127.2815795,225240.8321,428842.916,3,0
3203,"127",36.45744926,127.2815911,225241.8885,428841.5555,3,0
3204,"127",36.45743685,127.2816029,225242.9381,428840.1994,3,0
3205,"127",36.45742465,127.2816145,225243.9936,428838.8341,3,0
3206,"127",36.45741227,127.2816263,225245.0411,428837.4788,3,0
3207,"127",36.45740012,127.2816378,225246.0941,428836.1161,3,0
3208,"127",36.45738772,127.2816496,225247.112,428834.7957,3,0
3209,"127",36.4573765,127.2816602,225248.1304,428833.471,3,0
3210,"127",36.45736423,127.2816718,225249.1478,428832.1422,3,0
3211,"127",36.45735172,127.2816835,225250.1903,428830.7748,3,0
3212,"127",36.45733945,127.281695,225251.2376,428829.398,3,0
3213,"127",36.45732693,127.2817067,225252.2769,428828.0288,3,0
3214,"127",36.45731462,127.2817182,225253.2877,428826.6964,3,0
3215,"127",36.45730334,127.2817287,225254.298,428825.3633,3,0
3216,"127",36.45729081,127.2817404,225255.2792,428824.0658,3,0
3217,"127",36.45727947,127.2817509,225256.287,428822.7287,3,0
3218,"127",36.45726711,127.2817623,225257.2593,428821.4361,3,0
3219,"127",36.45725578,127.2817728,225258.2653,428820.0969,3,0
3220,"127",36.45724318,127.2817844,225259.2427,428818.7951,3,0
3221,"127",36.45723184,127.2817949,225260.2473,428817.4542,3,0
3222,"127",36.45721945,127.2818063,225261.216,428816.158,3,0
3223,"127",36.45720807,127.2818167,225262.2197,428814.815,3,0
3224,"127",36.45719546,127.2818283,225263.1949,428813.5105,3,0
3225,"127",36.45718411,127.2818388,225264.1709,428812.2063,3,0
3226,"127",36.45717273,127.2818492,225265.1413,428810.9086,3,0
3227,"127",36.4571603,127.2818607,225266.146,428809.5635,3,0
3228,"127",36.45714767,127.2818723,225267.1777,428808.1806,3,0
3229,"127",36.45713526,127.2818836,225268.1802,428806.8355,3,0
3230,"127",36.45712386,127.2818941,225269.2114,428805.4518,3,0
3231,"127",36.45711018,127.2819066,225270.213,428804.1061,3,0
3232,"127",36.4570988,127.281917,225271.2471,428802.7161,3,0
3233,"127",36.45708619,127.2819286,225272.2437,428801.3749,3,0
3234,"127",36.45707384,127.2819399,225273.2404,428800.0353,3,0
3235,"127",36.45706251,127.2819502,225274.2397,428798.6918,3,0
3236,"127",36.45704979,127.2819619,225275.2159,428797.3845,3,0
3237,"127",36.45703842,127.2819724,225276.2204,428796.0376,3,0
3238,"127",36.45702602,127.2819837,225277.2188,428794.6918,3,0
3239,"127",36.45701333,127.2819952,225278.208,428793.3423,3,0
3240,"127",36.45700186,127.2820054,225279.1932,428791.9933,3,0
3241,"127",36.45698947,127.2820166,225280.1462,428790.6886,3,0
3242,"127",36.45697798,127.2820269,225281.1397,428789.3463,3,0
3243,"127",36.45696549,127.2820385,225282.1083,428788.0358,3,0
3244,"127",36.45695396,127.2820489,225283.1054,428786.6844,3,0
3245,"127",36.45694137,127.2820602,225284.0998,428785.3193,3,0
3246,"127",36.45692851,127.2820716,225285.1028,428783.9629,3,0
3247,"127",36.45691721,127.2820823,225286.1141,428782.6055,3,0
3248,"127",36.45690459,127.2820939,225287.1332,428781.243,3,0
3249,"127",36.4568916,127.2821056,225288.1837,428779.8173,3,0
3250,"127",36.45687859,127.2821173,225289.1982,428778.4218,3,0
3251,"127",36.45686678,127.2821277,225290.2051,428777.0183,3,0
3252,"127",36.45685357,127.2821392,225291.1973,428775.6155,3,0
3253,"127",36.45684059,127.2821504,225292.2193,428774.1623,3,0
3254,"127",36.45682742,127.2821617,225293.2046,428772.758,3,0
3255,"127",36.45681553,127.282172,225294.1887,428771.3562,3,0
3256,"127",36.45680261,127.2821832,225295.1383,428770.0029,3,0
3257,"127",36.45679075,127.2821934,225296.1203,428768.6023,3,0
3258,"127",36.45677759,127.2822047,225297.1009,428767.2007,3,0
3259,"127",36.45676464,127.2822159,225298.0806,428765.7983,3,0
3260,"127",36.45675276,127.282226,225299.0507,428764.4033,3,0
3261,"127",36.4567398,127.2822371,225299.9907,428763.0477,3,0
3262,"127",36.45672792,127.2822472,225300.9581,428761.6512,3,0
3263,"127",36.45671493,127.2822583,225301.8993,428760.2921,3,0
3264,"127",36.45670298,127.2822684,225302.8395,428758.9288,3,0
3265,"127",36.45669099,127.2822785,225303.782,428757.5534,3,0
3266,"127",36.45667768,127.2822897,225304.7217,428756.1749,3,0
3267,"127",36.45666564,127.2822997,225305.6874,428754.7548,3,0
3268,"127",36.45665252,127.2823107,225306.6193,428753.3817,3,0
3269,"127",36.45664048,127.2823207,225307.5837,428751.9607,3,0
3270,"127",36.45662714,127.2823319,225308.5198,428750.5805,3,0
3271,"127",36.45661513,127.2823419,225309.4545,428749.2003,3,0
3272,"127",36.4566031,127.2823519,225310.3815,428747.8268,3,0
3273,"127",36.45658994,127.2823628,225311.3081,428746.4514,3,0
3274,"127",36.45657787,127.2823728,225312.2343,428745.0739,3,0
3275,"127",36.45656578,127.2823827,225313.1652,428743.6867,3,0
3276,"127",36.45655236,127.2823938,225314.0956,428742.2979,3,0
3277,"127",36.45654026,127.2824038,225315.0532,428740.8684,3,0
3278,"127",36.45652706,127.2824146,225315.9778,428739.487,3,0
3279,"127",36.45651494,127.2824246,225316.902,428738.1052,3,0
3280,"127",36.45650283,127.2824346,225317.8305,428736.7129,3,0
3281,"127",36.45648935,127.2824456,225318.7591,428735.3189,3,0
3282,"127",36.45647718,127.2824555,225319.7131,428733.8828,3,0
3283,"127",36.45646393,127.2824663,225320.6327,428732.4946,3,0
3284,"127",36.45645175,127.2824762,225321.55,428731.1053,3,0
3285,"127",36.45643955,127.2824861,225322.4722,428729.7051,3,0
3286,"127",36.456426,127.2824971,225323.3942,428728.3042,3,0
3287,"127",36.4564138,127.2825069,225324.3158,428726.9031,3,0
3288,"127",36.4564016,127.2825168,225325.2041,428725.5513,3,0
3289,"127",36.45638939,127.2825267,225326.1164,428724.159,3,0
3290,"127",36.45637609,127.2825373,225327.027,428722.7653,3,0
3291,"127",36.45636385,127.2825471,225327.9679,428721.3211,3,0
3292,"127",36.45635027,127.282558,225328.8816,428719.917,3,0
3293,"127",36.45633805,127.2825678,225329.7936,428718.5133,3,0
3294,"127",36.45632583,127.2825775,225330.672,428717.1593,3,0
3295,"127",36.45631359,127.2825873,225331.5489,428715.8046,3,0
3296,"127",36.45630136,127.282597,225332.45,428714.4094,3,0
3297,"127",36.45628804,127.2826075,225333.3492,428713.0141,3,0
3298,"127",36.4562758,127.2826172,225334.2471,428711.6182,3,0
3299,"127",36.45626355,127.2826269,225335.1498,428710.2123,3,0
3300,"127",36.45624996,127.2826376,225336.0512,428708.8058,3,0
3301,"127",36.45623771,127.2826472,225336.9769,428707.3598,3,0
3302,"127",36.45622439,127.2826577,225337.869,428705.9632,3,0
3303,"127",36.45621213,127.2826673,225338.7924,428704.5172,3,0
3304,"127",36.45619854,127.282678,225339.6893,428703.1107,3,0
3305,"127",36.45618629,127.2826876,225340.5857,428701.7049,3,0
3306,"127",36.45617406,127.2826972,225341.4745,428700.3096,3,0
3307,"127",36.45616075,127.2827076,225342.3615,428698.9149,3,0
3308,"127",36.45614851,127.2827172,225343.2784,428697.4709,3,0
3309,"127",36.45613495,127.2827277,225344.1677,428696.0686,3,0
3310,"127",36.45612277,127.2827372,225345.0544,428694.6682,3,0
3311,"127",36.45611058,127.2827467,225345.9314,428693.2793,3,0
3312,"127",36.45609733,127.282757,225346.8043,428691.8917,3,0
3313,"127",36.45608519,127.2827663,225347.7042,428690.4577,3,0
3314,"127",36.45607174,127.2827767,225348.5749,428689.0673,3,0
3315,"127",36.45605967,127.282786,225349.4979,428687.5913,3,0
3316,"127",36.45604521,127.2827971,225350.4115,428686.1273,3,0
3317,"127",36.45603209,127.2828071,225351.3217,428684.6649,3,0
3318,"127",36.45602006,127.2828163,225352.2036,428683.2438,3,0
3319,"127",36.45600672,127.2828264,225353.0814,428681.8247,3,0
3320,"127",36.45599366,127.2828363,225353.9568,428680.4072,3,0
3321,"127",36.45598167,127.2828454,225354.83,428678.9912,3,0
3322,"127",36.45596837,127.2828555,225355.7032,428677.5758,3,0
3323,"127",36.45595532,127.2828654,225356.5741,428676.1615,3,0
3324,"127",36.45594337,127.2828745,225357.4125,428674.7971,3,0
3325,"127",36.45593142,127.2828834,225358.2525,428673.4244,3,0
3326,"127",36.45591815,127.2828934,225359.0911,428672.0504,3,0
3327,"127",36.45590615,127.2829024,225359.93,428670.6753,3,0
3328,"127",36.45589418,127.2829114,225360.7624,428669.3087,3,0
3329,"127",36.45588114,127.2829211,225361.5913,428667.9432,3,0
3330,"127",36.45586917,127.28293,225362.4465,428666.5289,3,0
3331,"127",36.45585588,127.2829399,225363.2757,428665.1528,3,0
3332,"127",36.45584387,127.2829487,225364.129,428663.735,3,0
3333,"127",36.45583078,127.2829584,225364.9503,428662.3653,3,0
3334,"127",36.45581878,127.2829672,225365.7977,428660.9489,3,0
3335,"127",36.45580551,127.282977,225366.6197,428659.5732,3,0
3336,"127",36.45579352,127.2829858,225367.466,428658.1572,3,0
3337,"127",36.45578043,127.2829954,225368.2841,428656.7864,3,0
3338,"127",36.45576838,127.2830042,225369.1301,428655.3648,3,0
3339,"127",36.45575502,127.283014,225369.973,428653.9439,3,0
3340,"127",36.45574195,127.2830235,225370.8422,428652.4755,3,0
3341,"127",36.45572862,127.2830331,225371.7041,428651.0164,3,0
3342,"127",36.45571551,127.2830427,225372.5703,428649.5467,3,0
3343,"127",36.45570215,127.2830523,225373.4063,428648.1254,3,0
3344,"127",36.45569012,127.283061,225374.2406,428646.7058,3,0
3345,"127",36.45567706,127.2830704,225375.0453,428645.3336,3,0
3346,"127",36.45566499,127.2830791,225375.8783,428643.9102,3,0
3347,"127",36.45565158,127.2830887,225376.687,428642.5231,3,0
3348,"127",36.4556395,127.2830974,225377.5157,428641.0958,3,0
3349,"127",36.45562634,127.2831067,225378.3132,428639.7175,3,0
3350,"127",36.45561425,127.2831153,225379.109,428638.3382,3,0
3351,"127",36.45560215,127.2831239,225379.9102,428636.9497,3,0
3352,"127",36.45558874,127.2831334,225380.7315,428635.522,3,0
3353,"127",36.45557559,127.2831426,225381.5493,428634.0952,3,0
3354,"127",36.45556351,127.2831511,225382.3636,428632.6654,3,0
3355,"127",36.45555002,127.2831605,225383.1771,428631.2312,3,0
3356,"127",36.45553675,127.2831697,225383.9925,428629.7917,3,0
3357,"127",36.45552453,127.2831782,225384.8065,428628.3507,3,0
3358,"127",36.455511,127.2831876,225385.5947,428626.9512,3,0
3359,"127",36.45549886,127.2831959,225386.3982,428625.5139,3,0
3360,"127",36.45548561,127.283205,225387.1706,428624.1267,3,0
3361,"127",36.45547343,127.2832133,225387.9701,428622.6884,3,0
3362,"127",36.45545991,127.2832226,225388.7738,428621.2472,3,0
3363,"127",36.45544658,127.2832317,225389.5812,428619.8042,3,0
3364,"127",36.45543436,127.2832402,225390.3844,428618.3604,3,0
3365,"127",36.45542081,127.2832493,225391.1827,428616.9167,3,0
3366,"127",36.45540749,127.2832583,225392.0054,428615.4208,3,0
3367,"127",36.45539385,127.2832676,225392.8275,428613.9318,3,0
3368,"127",36.45538049,127.2832767,225393.6295,428612.4836,3,0
3369,"127",36.45536827,127.283285,225394.4538,428610.9994,3,0
3370,"127",36.45535366,127.283295,225395.2805,428609.5085,3,0
3371,"127",36.45534012,127.2833042,225396.1066,428608.0151,3,0
3372,"127",36.45532784,127.2833125,225396.9053,428606.5651,3,0
3373,"127",36.45531439,127.2833216,225397.6765,428605.165,3,0
3374,"127",36.45530221,127.2833299,225398.4749,428603.7156,3,0
3375,"127",36.45528859,127.2833391,225399.2516,428602.3054,3,0
3376,"127",36.45527621,127.2833474,225400.0331,428600.8867,3,0
3377,"127",36.45526379,127.2833559,225400.8123,428599.4721,3,0
3378,"127",36.45525028,127.283365,225401.6184,428598.0061,3,0
3379,"127",36.45523651,127.2833743,225402.4213,428596.5404,3,0
3380,"127",36.4552241,127.2833826,225403.2223,428595.0715,3,0
3381,"127",36.45521051,127.2833917,225403.9961,428593.6492,3,0
3382,"127",36.455198,127.2834,225404.7996,428592.1729,3,0
3383,"127",36.45518413,127.2834093,225405.6039,428590.6953,3,0
3384,"127",36.4551705,127.2834185,225406.4083,428589.2189,3,0
3385,"127",36.45515802,127.2834268,225407.2106,428587.7429,3,0
3386,"127",36.45514416,127.283436,225407.987,428586.3076,3,0
3387,"127",36.45513163,127.2834443,225408.7829,428584.8286,3,0
3388,"127",36.45511798,127.2834533,225409.5493,428583.3992,3,0
3389,"127",36.45510545,127.2834615,225410.342,428581.9202,3,0
3390,"127",36.45509159,127.2834707,225411.1324,428580.443,3,0
3391,"127",36.45507798,127.2834796,225411.9205,428578.9672,3,0
3392,"127",36.4550655,127.2834878,225412.7064,428577.4909,3,0
3393,"127",36.45505161,127.2834968,225413.4909,428576.0139,3,0
3394,"127",36.45503798,127.2835057,225414.2727,428574.5366,3,0
3395,"127",36.4550255,127.2835138,225415.0516,428573.0604,3,0
3396,"127",36.45501164,127.2835228,225415.8066,428571.6253,3,0
3397,"127",36.45499913,127.2835308,225416.5607,428570.1877,3,0
3398,"127",36.45498657,127.2835389,225417.3086,428568.7566,3,0
3399,"127",36.45497289,127.2835476,225418.0545,428567.3238,3,0
3400,"127",36.45496033,127.2835557,225418.7989,428565.8902,3,0
3401,"127",36.45494776,127.2835637,225419.52,428564.4957,3,0
3402,"127",36.45493513,127.2835716,225420.2673,428563.0477,3,0
3403,"127",36.45492113,127.2835805,225421.0138,428561.5974,3,0
3404,"127",36.45490849,127.2835885,225421.7604,428560.1454,3,0
3405,"127",36.45489582,127.2835965,225422.5005,428558.6993,3,0
3406,"127",36.45488198,127.2836051,225423.2183,428557.2945,3,0
3407,"127",36.45487045,127.2836124,225423.9354,428555.889,3,0
3408,"127",36.45485777,127.2836203,225424.6518,428554.4833,3,0
3409,"127",36.45484391,127.283629,225425.3885,428553.0339,3,0
3410,"127",36.45483121,127.2836369,225426.1242,428551.584,3,0
3411,"127",36.45481851,127.2836448,225426.8366,428550.1771,3,0
3412,"127",36.45480582,127.2836527,225427.5464,428548.7714,3,0
3413,"127",36.45479315,127.2836605,225428.2533,428547.3677,3,0
3414,"127",36.45478051,127.2836683,225428.9838,428545.9159,3,0
3415,"127",36.45476652,127.283677,225429.712,428544.4662,3,0
3416,"127",36.4547539,127.2836847,225430.4373,428543.018,3,0
3417,"127",36.4547413,127.2836925,225431.1354,428541.6222,3,0
3418,"127",36.45472873,127.2837002,225431.8318,428540.2275,3,0
3419,"127",36.45471614,127.2837079,225432.5275,428538.8349,3,0
3420,"127",36.45470359,127.2837156,225433.2195,428537.4419,3,0
3421,"127",36.45469101,127.2837232,225433.9295,428536.0096,3,0
3422,"127",36.45467736,127.2837315,225434.6369,428534.5773,3,0
3423,"127",36.45466481,127.2837391,225435.3434,428533.1455,3,0
3424,"127",36.45465225,127.2837467,225436.0278,428531.7554,3,0
3425,"127",36.45463972,127.2837543,225436.7106,428530.367,3,0
3426,"127",36.45462723,127.2837619,225437.3914,428528.9809,3,0
3427,"127",36.45461472,127.2837694,225438.0699,428527.5953,3,0
3428,"127",36.45460221,127.2837769,225438.7465,428526.2097,3,0
3429,"127",36.45458971,127.2837844,225439.4221,428524.8241,3,0
3430,"127",36.45457721,127.2837919,225440.0971,428523.4392,3,0
3431,"127",36.45456472,127.2837993,225440.7708,428522.0546,3,0
3432,"127",36.45455223,127.2838068,225441.4423,428520.6701,3,0
3433,"127",36.45453973,127.2838142,225442.1118,428519.2868,3,0
3434,"127",36.45452727,127.2838216,225442.7799,428517.9034,3,0
3435,"127",36.45451477,127.283829,225443.4464,428516.5202,3,0
3436,"127",36.45450228,127.2838364,225444.1117,428515.1368,3,0
3437,"127",36.45448981,127.2838437,225444.7763,428513.753,3,0
3438,"127",36.45447731,127.2838511,225445.4394,428512.3688,3,0
3439,"127",36.4544648,127.2838584,225446.1002,428510.9837,3,0
3440,"127",36.45445232,127.2838657,225446.7587,428509.5992,3,0
3441,"127",36.45443983,127.283873,225447.4161,428508.2138,3,0
3442,"127",36.4544273,127.2838803,225448.0731,428506.8262,3,0
3443,"127",36.45441475,127.2838876,225448.729,428505.4372,3,0
3444,"127",36.45440223,127.2838948,225449.384,428504.0497,3,0
3445,"127",36.45438973,127.2839021,225450.0373,428502.6633,3,0
3446,"127",36.45437722,127.2839093,225450.67,428501.318,3,0
3447,"127",36.45436581,127.2839158,225451.3013,428499.9703,3,0
3448,"127",36.45435325,127.2839231,225451.9317,428498.6211,3,0
3449,"127",36.45434069,127.2839302,225452.5804,428497.2299,3,0
3450,"127",36.45432815,127.2839374,225453.2279,428495.8384,3,0
3451,"127",36.45431558,127.2839446,225453.8503,428494.4984,3,0
3452,"127",36.45430442,127.2839509,225454.4721,428493.1587,3,0
3453,"127",36.45429188,127.2839581,225455.0929,428491.8198,3,0
3454,"127",36.45427933,127.2839652,225455.7368,428490.4297,3,0
3455,"127",36.45426678,127.2839724,225456.379,428489.0379,3,0
3456,"127",36.4542542,127.2839794,225457.0007,428487.688,3,0
3457,"127",36.45424279,127.2839859,225457.6213,428486.339,3,0
3458,"127",36.45423026,127.283993,225458.2403,428484.9924,3,0
3459,"127",36.45421775,127.284,225458.8764,428483.6043,3,0
3460,"127",36.45420521,127.2840071,225459.5096,428482.2184,3,0
3461,"127",36.45419274,127.284014,225460.1174,428480.8851,3,0
3462,"127",36.45418166,127.2840202,225460.7043,428479.5969,3,0
3463,"127",36.45417034,127.2840266,225461.3087,428478.2667,3,0
3464,"127",36.45415673,127.2840341,225461.935,428476.8859,3,0
3465,"127",36.45414428,127.2840411,225462.56,428475.5056,3,0
3466,"127",36.45413297,127.2840474,225463.1644,428474.17,3,0
3467,"127",36.45412058,127.2840542,225463.7662,428472.8363,3,0
3468,"127",36.45410817,127.2840611,225464.3845,428471.4616,3,0
3469,"127",36.45409576,127.2840679,225465.0008,428470.0862,3,0
3470,"127",36.45408334,127.2840747,225465.5931,428468.7606,3,0
3471,"127",36.45407229,127.2840808,225466.1839,428467.4342,3,0
3472,"127",36.45405986,127.2840875,225466.7728,428466.1067,3,0
3473,"127",36.45404741,127.2840943,225467.3828,428464.727,3,0
3474,"127",36.45403494,127.284101,225467.9918,428463.3441,3,0
3475,"127",36.45402242,127.2841078,225468.5817,428462.0029,3,0
3476,"127",36.4540111,127.2841139,225469.1703,428460.6635,3,0
3477,"127",36.45399868,127.2841206,225469.7586,428459.327,3,0
3478,"127",36.45398624,127.2841273,225470.3667,428457.948,3,0
3479,"127",36.45397377,127.2841341,225470.9763,428456.5671,3,0
3480,"127",36.4539613,127.2841409,225471.5849,428455.1825,3,0
3481,"127",36.45394876,127.2841476,225472.1919,428453.7934,3,0
3482,"127",36.45393617,127.2841543,225472.7982,428452.3991,3,0
3483,"127",36.45392356,127.284161,225473.4057,428451.0012,3,0
3484,"127",36.45391092,127.2841678,225474.0138,428449.6006,3,0
3485,"127",36.45389826,127.2841745,225474.6201,428448.2002,3,0
3486,"127",36.45388565,127.2841812,225475.2248,428446.7995,3,0
3487,"127",36.45387301,127.2841879,225475.8275,428445.398,3,0
3488,"127",36.45386032,127.2841945,225476.4295,428443.994,3,0
3489,"127",36.45384764,127.2842012,225477.0312,428442.5888,3,0
3490,"127",36.45383497,127.2842079,225477.611,428441.2352,3,0
3491,"127",36.45382368,127.2842138,225478.189,428439.8817,3,0
3492,"127",36.45381101,127.2842204,225478.7636,428438.5294,3,0
3493,"127",36.45379836,127.284227,225479.3556,428437.1265,3,0
3494,"127",36.45378571,127.2842335,225479.9442,428435.7251,3,0
